Project Name,Package Name,Class Name,Class Type,Class Visibility,Is Abstract,Is Static,Is Final,Is Interface,Extends,Implements,Children,Fields,Methods,Overrides,Static Methods,final Methods , Abstract Methods, Association, Aggregation, Delegation, Composition, Instantiation, API
axon-server-se-master,io.axoniq.axonserver.message.command.hashing,ConsistentHashMember,3,1,0,1,0,false,0 ,0 ,ConsistentHashMember ,member: String segmentCount: int ,hash{ Params : String Returns : String} getMember{ Params : String,Set<String> Returns : Optional<ConsistentHashMember>} findSuitableMember{ Params : Iterator<Map.Entry<String,ConsistentHashMember>>,Set<String> Returns : Optional<ConsistentHashMember>} getMembers{ Params :  Returns : Set<ConsistentHashMember>} with{ Params : String,int Returns : ConsistentHash} without{ Params : String Returns : ConsistentHash} equals{ Params : Object Returns : boolean} hashCode{ Params :  Returns : int} contains{ Params : String Returns : boolean} toString{ Params :  Returns : String} getClient{ Params :  Returns : String} segmentCount{ Params :  Returns : int} hashes{ Params :  Returns : Set<String>} equals{ Params : Object Returns : boolean} hashCode{ Params :  Returns : int} toString{ Params :  Returns : String} ,equals hashCode toString equals hashCode toString ,hash ,,,,int ,,int ,TreeSet ,Objects: , member, segmentCount
axon-server-se-master,io.axoniq.axonserver.message.command.hashing,ConsistentHashRoutingSelector,1,1,0,0,0,false,0 ,RoutingSelector<String> ,0 ,consistentHash: AtomicReference<ConsistentHash> loadFactorSolver: Function<String, Integer> ,selectHandler{ Params : String,Set<String> Returns : Optional<String>} register{ Params : String Returns : void} unregister{ Params : String Returns : void} ,selectHandler register unregister ,,,,RoutingSelector ,Function<String,Integer> ,,Function<String,Integer> ,AtomicReference ConsistentHash ,old: , handler
axon-server-se-master,io.axoniq.axonserver.message.command.hashing,Digester,1,1,0,0,0,false,0 ,0 ,0 ,MD_5: String UTF_8: String messageDigest: MessageDigest ,newInstance{ Params : String Returns : Digester} newMD5Instance{ Params :  Returns : Digester} md5Hex{ Params : String Returns : String} hex{ Params : byte[] Returns : String} pad{ Params : String Returns : String} update{ Params : byte[] Returns : Digester} digestHex{ Params :  Returns : String} ,,newInstance newMD5Instance md5Hex hex pad ,,,,MessageDigest ,,MessageDigest ,Digester MessagingPlatformException MessagingPlatformException BigInteger StringBuilder ,messageDigest: 
axon-server-se-master,io.axoniq.axonserver.message.command,InsufficientBufferCapacityException,1,1,0,0,0,false,RuntimeException ,0 ,0 ,,,,,,,,,,,,null
axon-server-se-master,io.axoniq.axonserver.message.command,RoutingSelector,2,1,0,0,0,true,RuntimeException ,0 ,0 ,,selectHandler{ Params : String,Set<Handler> Returns : Optional<Handler>} selectHandler{ Params : String Returns : Optional<Handler>} register{ Params : Handler Returns : void} unregister{ Params : Handler Returns : void} ,,,,,,,,,,: , routingKey, null
axon-server-se-master,io.axoniq.axonserver.message.command,WrappedCommand,1,1,0,0,0,false,0 ,0 ,0 ,clientStreamIdentification: ClientStreamIdentification clientId: String command: SerializedCommand priority: long ,command{ Params :  Returns : SerializedCommand} client{ Params :  Returns : ClientStreamIdentification} priority{ Params :  Returns : long} targetClientId{ Params :  Returns : String} targetClientStreamId{ Params :  Returns : String} targetContext{ Params :  Returns : String} ,,,,,,long ,,long ,,clientStreamIdentification: 
axon-server-se-master,io.axoniq.axonserver.message.event,EventDispatcher,1,1,0,0,0,false,0 ,0 ,EventTrackerInfo ,auditLog: Logger ERROR_ON_CONNECTION_FROM_EVENT_STORE: String NO_EVENT_STORE_CONFIGURED: String logger: Logger eventStoreLocator: EventStoreLocator meterFactory: MeterFactory trackingEventProcessors: Map<ClientStreamIdentification, List<EventTrackerInfo>> eventsCounter: Map<String, MeterFactory.RateMeter> snapshotCounter: Map<String, MeterFactory.RateMeter> sequenceValidationStrategy: SequenceValidationStrategy retrySpec: RetryBackoffSpec aggregateEventsPrefetch: int listEventsTimeoutMillis: long ,appendEvent{ Params : String,Authentication,Flux<SerializedEvent> Returns : Mono<Void>} eventsCounter{ Params : String,Map<String,MeterFactory.RateMeter>,BaseMetricName Returns : MeterFactory.RateMeter} appendSnapshot{ Params : String,Event,Authentication Returns : Mono<Void>} aggregateEvents{ Params : String,Authentication,GetAggregateEventsRequest Returns : Flux<SerializedEvent>} events{ Params : String,Authentication,Flux<GetEventsRequest> Returns : Flux<SerializedEventWithToken>} removeTrackerInfo{ Params : EventTrackerInfo Returns : void} getNrOfEvents{ Params : String Returns : long} eventTrackerStatus{ Params : String Returns : Map<String,Iterable<Long>>} firstEventToken{ Params : String Returns : Mono<Long>} lastEventToken{ Params : String Returns : Mono<Long>} eventTokenAt{ Params : String,Instant Returns : Mono<Long>} highestSequenceNumber{ Params : String,String Returns : Mono<Long>} queryEvents{ Params : String,Authentication,Flux<QueryEventsRequest> Returns : Flux<QueryEventsResponse>} aggregateSnapshots{ Params : String,Authentication,GetAggregateSnapshotsRequest Returns : Flux<SerializedEvent>} eventRate{ Params : String Returns : MeterFactory.RateMeter} snapshotRate{ Params : String Returns : MeterFactory.RateMeter} getClient{ Params :  Returns : String} getLastToken{ Params :  Returns : long} getContext{ Params :  Returns : String} incrementLastToken{ Params :  Returns : void} toString{ Params :  Returns : String} ,toString ,,,,,long ,,long ,ConcurrentHashMap ConcurrentHashMap ConcurrentHashMap MessagingPlatformException AtomicLong EventTrackerInfo ClientStreamIdentification CopyOnWriteArrayList ClientStreamIdentification HashMap AtomicLong ,: , context, snapshotCounter, BaseMetricName.AXON_SNAPSHOTS
axon-server-se-master,io.axoniq.axonserver.message.event,EventTrackerInfo,3,2,0,1,0,false,0 ,0 ,EventTrackerInfo ,client: String context: String lastToken: AtomicLong ,appendEvent{ Params : String,Authentication,Flux<SerializedEvent> Returns : Mono<Void>} eventsCounter{ Params : String,Map<String,MeterFactory.RateMeter>,BaseMetricName Returns : MeterFactory.RateMeter} appendSnapshot{ Params : String,Event,Authentication Returns : Mono<Void>} aggregateEvents{ Params : String,Authentication,GetAggregateEventsRequest Returns : Flux<SerializedEvent>} events{ Params : String,Authentication,Flux<GetEventsRequest> Returns : Flux<SerializedEventWithToken>} removeTrackerInfo{ Params : EventTrackerInfo Returns : void} getNrOfEvents{ Params : String Returns : long} eventTrackerStatus{ Params : String Returns : Map<String,Iterable<Long>>} firstEventToken{ Params : String Returns : Mono<Long>} lastEventToken{ Params : String Returns : Mono<Long>} eventTokenAt{ Params : String,Instant Returns : Mono<Long>} highestSequenceNumber{ Params : String,String Returns : Mono<Long>} queryEvents{ Params : String,Authentication,Flux<QueryEventsRequest> Returns : Flux<QueryEventsResponse>} aggregateSnapshots{ Params : String,Authentication,GetAggregateSnapshotsRequest Returns : Flux<SerializedEvent>} eventRate{ Params : String Returns : MeterFactory.RateMeter} snapshotRate{ Params : String Returns : MeterFactory.RateMeter} getClient{ Params :  Returns : String} getLastToken{ Params :  Returns : long} getContext{ Params :  Returns : String} incrementLastToken{ Params :  Returns : void} toString{ Params :  Returns : String} ,toString ,,,,,AtomicLong ,,AtomicLong ,AtomicLong ,lastToken: 
axon-server-se-master,io.axoniq.axonserver.message.event,EventSchedulerService,1,1,0,0,0,false,EventSchedulerGrpc.EventSchedulerImplBase ,AxonServerClientService ,0 ,standaloneTaskManager: StandaloneTaskManager taskPayloadSerializer: TaskPayloadSerializer ,scheduleEvent{ Params : ScheduleEventRequest,StreamObserver<ScheduleToken> Returns : void} rescheduleEvent{ Params : RescheduleEventRequest,StreamObserver<ScheduleToken> Returns : void} cancelScheduledEvent{ Params : CancelScheduledEventRequest,StreamObserver<InstructionAck> Returns : void} doScheduleEvent{ Params : Event,long,StreamObserver<ScheduleToken> Returns : void} ,scheduleEvent rescheduleEvent cancelScheduledEvent ,,,,AxonServerClientService ,TaskPayloadSerializer ,,TaskPayloadSerializer ,ScheduledEventWrapper ,GrpcExceptionBuilder: , ex
axon-server-se-master,io.axoniq.axonserver.message.event,EventStore,2,1,0,0,0,true,EventSchedulerGrpc.EventSchedulerImplBase ,AxonServerClientService ,0 ,,appendSnapshot{ Params : String,Event,Authentication Returns : Mono<Void>} appendEvents{ Params : String,Flux<SerializedEvent>,Authentication Returns : Mono<Void>} aggregateEvents{ Params : String,Authentication,GetAggregateEventsRequest Returns : Flux<SerializedEvent>} aggregateSnapshots{ Params : String,Authentication,GetAggregateSnapshotsRequest Returns : Flux<SerializedEvent>} events{ Params : String,Authentication,Flux<GetEventsRequest> Returns : Flux<SerializedEventWithToken>} firstEventToken{ Params : String Returns : Mono<Long>} lastEventToken{ Params : String Returns : Mono<Long>} eventTokenAt{ Params : String,Instant Returns : Mono<Long>} highestSequenceNumber{ Params : String,String Returns : Mono<Long>} queryEvents{ Params : String,Flux<QueryEventsRequest>,Authentication Returns : Flux<QueryEventsResponse>} deleteAllEventData{ Params : String Returns : Mono<Void>} ,,,,,,,,,,GrpcExceptionBuilder: , ex
axon-server-se-master,io.axoniq.axonserver.message.event,ForwardingStreamObserver,1,1,0,0,0,false,CallStreamObserverDelegator<T> ,0 ,0 ,logger: Logger request: String ,onError{ Params : Throwable Returns : void} ,onError ,,,,,String ,,String ,,GrpcExceptionBuilder: , cause
axon-server-se-master,io.axoniq.axonserver.message.event,InputStreamMarshaller,1,1,0,0,0,false,0 ,MethodDescriptor.Marshaller<InputStream> ,0 ,,inputStreamMarshaller{ Params :  Returns : InputStreamMarshaller} stream{ Params : InputStream Returns : InputStream} parse{ Params : InputStream Returns : InputStream} ,stream parse ,inputStreamMarshaller ,,,Marshaller ,,,,InputStreamMarshaller BufferedInputStream ,stream: 
axon-server-se-master,io.axoniq.axonserver.message.event,LocalEventStoreHealthIndicator,1,1,0,0,0,false,AbstractHealthIndicator ,0 ,0 ,localEventStore: LocalEventStore clusterController: Topology ,doHealthCheck{ Params : Health.Builder Returns : void} ,doHealthCheck ,,,,,Topology ,,Topology ,TreeSet ,localEventStore: , context
axon-server-se-master,io.axoniq.axonserver.message.event,NoOpStreamObserver,1,1,0,0,0,false,0 ,StreamObserver<T> ,0 ,,onNext{ Params : T Returns : void} onError{ Params : Throwable Returns : void} onCompleted{ Params :  Returns : void} ,onNext onError onCompleted ,,,,StreamObserver ,,,,,localEventStore: , context
axon-server-se-master,io.axoniq.axonserver.message.event,ScheduledEventExecutor,1,1,0,0,0,false,0 ,ScheduledTask ,0 ,localEventStore: LocalEventStore ,executeAsync{ Params : String,Object Returns : CompletableFuture<Void>} ,executeAsync ,,,,ScheduledTask ,LocalEventStore ,,LocalEventStore ,CompletableFuture ,result: , e
axon-server-se-master,io.axoniq.axonserver.message.event,ScheduledEventWrapper,1,1,0,0,0,false,0 ,0 ,0 ,bytes: byte context: String ,getBytes{ Params :  Returns : byte[]} setBytes{ Params : byte[] Returns : void} getContext{ Params :  Returns : String} setContext{ Params : String Returns : void} ,,,,,,String ,,String ,,result: , e
axon-server-se-master,io.axoniq.axonserver.message.event,SequenceValidationStreamObserver,1,1,0,0,0,false,CallStreamObserverDelegator<SerializedEvent> ,0 ,0 ,sequenceValidationStrategy: SequenceValidationStrategy lastSentEvent: AtomicReference<SerializedEvent> context: String logger: Logger ,onNext{ Params : SerializedEvent Returns : void} ,onNext ,,,,,Logger ,,Logger ,AtomicReference RuntimeException ,lastSentEvent: , event
axon-server-se-master,io.axoniq.axonserver.message.event,SerializedEventMarshaller,1,1,0,0,0,false,0 ,MethodDescriptor.Marshaller<SerializedEvent> ,0 ,,serializedEventMarshaller{ Params :  Returns : SerializedEventMarshaller} stream{ Params : SerializedEvent Returns : InputStream} parse{ Params : InputStream Returns : SerializedEvent} ,stream parse ,serializedEventMarshaller ,,,Marshaller ,,,,SerializedEventMarshaller SerializedEvent ,value: 
axon-server-se-master,io.axoniq.axonserver.message.event,SerializedEventWithTokenMarshaller,1,1,0,0,0,false,0 ,MethodDescriptor.Marshaller<SerializedEventWithToken> ,0 ,,stream{ Params : SerializedEventWithToken Returns : InputStream} parse{ Params : InputStream Returns : SerializedEventWithToken} ,stream parse ,,,,Marshaller ,,,,SerializedEventWithToken ,serializedEventWithToken: 
axon-server-se-master,io.axoniq.axonserver.message,FlowControlQueues,1,1,0,0,0,false,0 ,0 ,DestinationNode ,logger: Logger requestId: AtomicLong comparator: Comparator<T> softLimit: int hardLimit: int meterFactory: MeterFactory metricName: MetricName errorCode: ErrorCode segments: Map<String, BlockingQueue<DestinationNode>> gauges: Map<String, Gauge> ,take{ Params : String Returns : T} put{ Params : String,T Returns : void} put{ Params : String,T,long Returns : Cancellable} move{ Params : String,Function<T,String> Returns : void} newQueueWithMetrics{ Params : String Returns : PriorityBlockingQueue<DestinationNode>} getSegments{ Params :  Returns : Map<String,BlockingQueue<DestinationNode>>} equals{ Params : Object Returns : boolean} hashCode{ Params :  Returns : int} compareTo{ Params : DestinationNode Returns : int} ,equals hashCode compareTo ,,,,,Map<String,Gauge> ,,Map<String,Gauge> ,AtomicLong ConcurrentHashMap ConcurrentHashMap NullPointerException MessagingPlatformException MessagingPlatformException DestinationNode MessagingPlatformException MessagingPlatformException PriorityBlockingQueue ,gauges: , destination, gauge
axon-server-se-master,io.axoniq.axonserver.message,DestinationNode,3,1,0,0,0,false,0 ,0 ,DestinationNode ,value: T id: long ,take{ Params : String Returns : T} put{ Params : String,T Returns : void} put{ Params : String,T,long Returns : Cancellable} move{ Params : String,Function<T,String> Returns : void} newQueueWithMetrics{ Params : String Returns : PriorityBlockingQueue<DestinationNode>} getSegments{ Params :  Returns : Map<String,BlockingQueue<DestinationNode>>} equals{ Params : Object Returns : boolean} hashCode{ Params :  Returns : int} compareTo{ Params : DestinationNode Returns : int} ,equals hashCode compareTo ,,,,Comparable ,long ,,long ,,Long: , id, o.id
axon-server-se-master,io.axoniq.axonserver.message,MetaDataBasedTargetSelector,1,1,0,0,0,false,0 ,BiFunction<Map<String,MetaDataValue>,Set<ClientStreamIdentification>,Set<ClientStreamIdentification>> ,0 ,clientTagsCache: ClientTagsCache ,apply{ Params : Map<String,MetaDataValue>,Set<ClientStreamIdentification> Returns : Set<ClientStreamIdentification>} score{ Params : Map<String,MetaDataValue>,ClientStreamIdentification Returns : int} match{ Params : Map.Entry<String,String>,Map<String,MetaDataValue> Returns : int} matchValues{ Params : String,MetaDataValue Returns : int} getHighestScore{ Params : Map<ClientStreamIdentification,Integer> Returns : Set<ClientStreamIdentification>} ,apply ,,,,BiFunction ,ClientTagsCache ,,ClientTagsCache ,HashMap HashSet ,score: 
axon-server-se-master,io.axoniq.axonserver.message.query,ActiveQuery,1,1,0,0,0,false,0 ,0 ,0 ,logger: Logger key: String query: QueryDefinition responseConsumer: Consumer<QueryResponse> timestamp: long onCompleted: Consumer<String> handlers: Set<QueryHandler<?>> cancelOperations: Map<QueryHandler<?>, Cancellable> sourceClientId: String failedResponse: AtomicReference<QueryResponse> streaming: boolean targetClientStreamId: AtomicReference<String> serializedQuery: SerializedQuery timeout: long ,getQuery{ Params :  Returns : QueryDefinition} getTimestamp{ Params :  Returns : long} dispatchQuery{ Params : FlowControlQueues<QueryInstruction> Returns : void} forward{ Params : QueryResponse,String Returns : boolean} forward{ Params : QueryResponse Returns : void} singleTargetForStreamingQueries{ Params : String Returns : boolean} hasError{ Params : QueryResponse Returns : boolean} complete{ Params : String Returns : boolean} getKey{ Params :  Returns : String} cancelWithError{ Params : ErrorCode,String Returns : void} cancel{ Params :  Returns : void} getContext{ Params :  Returns : String} waitingFor{ Params : String Returns : boolean} completeWithError{ Params : String,ErrorCode,String Returns : boolean} buildErrorResponse{ Params : ErrorCode,String Returns : QueryResponse} getSourceClientId{ Params :  Returns : String} waitingFor{ Params :  Returns : Set<String>} isStreaming{ Params :  Returns : boolean} handlers{ Params :  Returns : Set<QueryHandler<?>>} cancelOtherHandlersBut{ Params : String Returns : void} queryName{ Params :  Returns : String} ,,,,,,long ,,long ,ConcurrentHashMap AtomicReference AtomicReference QueryDefinition CopyOnWriteArraySet ,query: 
axon-server-se-master,io.axoniq.axonserver.message.query,DirectQueryHandler,1,1,0,0,0,false,QueryHandler<QueryProviderInbound> ,0 ,0 ,,dispatch{ Params : SubscriptionQueryRequest Returns : void} ,dispatch ,,,,,,,,,QueryProviderInbound: 
axon-server-se-master,io.axoniq.axonserver.message.query,QueryCache,1,1,0,0,0,false,0 ,NonReplacingConstraintCache<String,ActiveQuery> ,0 ,logger: Logger defaultQueryTimeout: long cacheCapacity: long QUERIES_PER_GB: int map: Map<String, ActiveQuery> ,size{ Params :  Returns : int} remove{ Params : String Returns : ActiveQuery} get{ Params : String Returns : ActiveQuery} clearOnTimeout{ Params :  Returns : void} on{ Params : TopologyEvents.QueryHandlerDisconnected Returns : void} completeForApplication{ Params : ActiveQuery,String Returns : void} putIfAbsent{ Params : String,ActiveQuery Returns : ActiveQuery} entrySet{ Params :  Returns : Collection<Map.Entry<String,ActiveQuery>>} checkCapacity{ Params :  Returns : void} isEmpty{ Params :  Returns : boolean} ,size get putIfAbsent entrySet ,,,,NonReplacingConstraintCache ,Map<String,ActiveQuery> ,,Map<String,ActiveQuery> ,ConcurrentHashMap InsufficientBufferCapacityException ,map: 
axon-server-se-master,io.axoniq.axonserver.message.query,QueryDefinition,1,1,0,0,0,false,0 ,0 ,0 ,context: String queryName: String ,getQueryName{ Params :  Returns : String} getContext{ Params :  Returns : String} equals{ Params : Object Returns : boolean} hashCode{ Params :  Returns : int} toString{ Params :  Returns : String} ,equals hashCode toString ,,,,,String ,,String ,,Objects: , context, queryName
axon-server-se-master,io.axoniq.axonserver.message.query,QueryDispatcher,1,1,0,0,0,false,0 ,0 ,0 ,logger: Logger registrationCache: QueryRegistrationCache queryCache: NonReplacingConstraintCache<String, ActiveQuery> queryInterceptors: QueryInterceptors queryMetricsRegistry: QueryMetricsRegistry queryQueue: FlowControlQueues<QueryInstruction> queryRatePerContext: Map<String, MeterFactory.RateMeter> ,handleResponse{ Params : QueryResponse,String,String Returns : void} activeQuery{ Params : String,String Returns : ActiveQuery} handleComplete{ Params : String,String,String,boolean Returns : void} getQueryQueue{ Params :  Returns : FlowControlQueues<QueryInstruction>} cancel{ Params : String Returns : void} completeWithError{ Params : String,String,ErrorCode,String Returns : void} flowControl{ Params : String,long Returns : void} query{ Params : SerializedQuery,Authentication,Consumer<QueryResponse>,Consumer<String> Returns : void} dispatch{ Params : String,ActiveQuery Returns : void} intercept{ Params : DefaultExecutionContext,QueryResponse,Consumer<QueryResponse> Returns : void} queryRate{ Params : String Returns : MeterFactory.RateMeter} cancelProxied{ Params : String,String Returns : void} proxiedQueryKey{ Params : String,String Returns : String} flowControlProxied{ Params : String,String,long,String,String Returns : void} dispatchProxied{ Params : String,String,String,Consumer<QueryHandler<?>> Returns : void} dispatchProxied{ Params : SerializedQuery,Consumer<QueryResponse>,Consumer<String> Returns : void} dispatchProxied{ Params : SerializedQuery,Consumer<QueryResponse>,Consumer<String>,boolean Returns : void} isStreamingQuery{ Params : QueryRequest Returns : boolean} dispatchFlowControl{ Params : QueryHandler<?>,String,String,long Returns : void} dispatch{ Params : String,String,Runnable Returns : void} ,,,,,,Map<String,MeterFactory.RateMeter> ,,Map<String,MeterFactory.RateMeter> ,ConcurrentHashMap FlowControlQueues ClientStreamIdentification DefaultExecutionContext ActiveQuery QueryDefinition ActiveQuery ,mpe: 
axon-server-se-master,io.axoniq.axonserver.message.query,QueryHandler,1,1,1,0,0,false,0 ,0 ,0 ,logger: Logger clientStreamIdentification: ClientStreamIdentification componentName: String clientId: String streamObserver: StreamObserver<T> ,dispatch{ Params : SubscriptionQueryRequest Returns : void} getClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} getComponentName{ Params :  Returns : String} queueName{ Params :  Returns : String} toString{ Params :  Returns : String} enqueueQuery{ Params : SerializedQuery,FlowControlQueues<QueryInstruction>,long,boolean Returns : Cancellable} enqueueCancellation{ Params : String,String,FlowControlQueues<QueryInstruction> Returns : void} enqueueFlowControl{ Params : String,String,long,FlowControlQueues<QueryInstruction> Returns : void} enqueueInstruction{ Params : FlowControlQueues<QueryInstruction>,QueryInstruction Returns : Cancellable} equals{ Params : Object Returns : boolean} hashCode{ Params :  Returns : int} getClientStreamId{ Params :  Returns : String} getClientId{ Params :  Returns : String} ,equals hashCode ,,,dispatch ,,,,,Query Cancel FlowControl ,clientStreamIdentification: 
axon-server-se-master,io.axoniq.axonserver.message.query,QueryHandlerSelector,2,1,0,0,0,true,0 ,0 ,0 ,,select{ Params : QueryDefinition,String,NavigableSet<ClientStreamIdentification> Returns : ClientStreamIdentification} ,,,,,,,,,,clientStreamIdentification: 
axon-server-se-master,io.axoniq.axonserver.message.query,QueryHealthIndicator,1,1,0,0,0,false,AbstractHealthIndicator ,0 ,0 ,queryService: QueryService ,doHealthCheck{ Params : Health.Builder Returns : void} ,doHealthCheck ,,,,,QueryService ,,QueryService ,,listener: 
axon-server-se-master,io.axoniq.axonserver.message.query,QueryInstruction,1,1,0,0,0,false,0 ,0 ,Query Cancel FlowControl ,query: Query cancel: Cancel flowControl: FlowControl ,query{ Params : Query Returns : QueryInstruction} cancel{ Params : Cancel Returns : QueryInstruction} flowControl{ Params : FlowControl Returns : QueryInstruction} query{ Params :  Returns : Optional<Query>} cancel{ Params :  Returns : Optional<Cancel>} flowControl{ Params :  Returns : Optional<FlowControl>} requestId{ Params :  Returns : String} context{ Params :  Returns : String} priority{ Params :  Returns : long} toString{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} targetClientId{ Params :  Returns : String} queryRequest{ Params :  Returns : SerializedQuery} timeout{ Params :  Returns : long} priority{ Params :  Returns : long} streaming{ Params :  Returns : boolean} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} requestId{ Params :  Returns : String} queryName{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} requestId{ Params :  Returns : String} queryName{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} flowControl{ Params :  Returns : long} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} ,toString toString toString toString ,query cancel flowControl ,,,,FlowControl ,,FlowControl ,QueryInstruction QueryInstruction QueryInstruction ,: 
axon-server-se-master,io.axoniq.axonserver.message.query,Query,3,1,0,1,0,false,0 ,0 ,Query Cancel FlowControl ,targetClientStreamIdentification: ClientStreamIdentification targetClientId: String queryRequest: SerializedQuery timeout: long priority: long streaming: boolean ,query{ Params : Query Returns : QueryInstruction} cancel{ Params : Cancel Returns : QueryInstruction} flowControl{ Params : FlowControl Returns : QueryInstruction} query{ Params :  Returns : Optional<Query>} cancel{ Params :  Returns : Optional<Cancel>} flowControl{ Params :  Returns : Optional<FlowControl>} requestId{ Params :  Returns : String} context{ Params :  Returns : String} priority{ Params :  Returns : long} toString{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} targetClientId{ Params :  Returns : String} queryRequest{ Params :  Returns : SerializedQuery} timeout{ Params :  Returns : long} priority{ Params :  Returns : long} streaming{ Params :  Returns : boolean} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} requestId{ Params :  Returns : String} queryName{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} requestId{ Params :  Returns : String} queryName{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} flowControl{ Params :  Returns : long} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} ,toString toString toString toString ,query cancel flowControl ,,,,boolean ,,boolean ,,: 
axon-server-se-master,io.axoniq.axonserver.message.query,Cancel,3,1,0,1,0,false,0 ,0 ,Query Cancel FlowControl ,requestId: String queryName: String targetClientStreamIdentification: ClientStreamIdentification ,query{ Params : Query Returns : QueryInstruction} cancel{ Params : Cancel Returns : QueryInstruction} flowControl{ Params : FlowControl Returns : QueryInstruction} query{ Params :  Returns : Optional<Query>} cancel{ Params :  Returns : Optional<Cancel>} flowControl{ Params :  Returns : Optional<FlowControl>} requestId{ Params :  Returns : String} context{ Params :  Returns : String} priority{ Params :  Returns : long} toString{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} targetClientId{ Params :  Returns : String} queryRequest{ Params :  Returns : SerializedQuery} timeout{ Params :  Returns : long} priority{ Params :  Returns : long} streaming{ Params :  Returns : boolean} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} requestId{ Params :  Returns : String} queryName{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} requestId{ Params :  Returns : String} queryName{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} flowControl{ Params :  Returns : long} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} ,toString toString toString toString ,query cancel flowControl ,,,,ClientStreamIdentification ,,ClientStreamIdentification ,,: 
axon-server-se-master,io.axoniq.axonserver.message.query,FlowControl,3,1,0,1,0,false,0 ,0 ,Query Cancel FlowControl ,requestId: String queryName: String targetClientStreamIdentification: ClientStreamIdentification flowControl: long ,query{ Params : Query Returns : QueryInstruction} cancel{ Params : Cancel Returns : QueryInstruction} flowControl{ Params : FlowControl Returns : QueryInstruction} query{ Params :  Returns : Optional<Query>} cancel{ Params :  Returns : Optional<Cancel>} flowControl{ Params :  Returns : Optional<FlowControl>} requestId{ Params :  Returns : String} context{ Params :  Returns : String} priority{ Params :  Returns : long} toString{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} targetClientId{ Params :  Returns : String} queryRequest{ Params :  Returns : SerializedQuery} timeout{ Params :  Returns : long} priority{ Params :  Returns : long} streaming{ Params :  Returns : boolean} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} requestId{ Params :  Returns : String} queryName{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} requestId{ Params :  Returns : String} queryName{ Params :  Returns : String} targetClientStreamIdentification{ Params :  Returns : ClientStreamIdentification} flowControl{ Params :  Returns : long} targetClientStreamId{ Params :  Returns : String} context{ Params :  Returns : String} toString{ Params :  Returns : String} ,toString toString toString toString ,query cancel flowControl ,,,,long ,,long ,,: 
